instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,1.726324921,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.3,FALSE,TRUE,9,1,37,1,1,,,,,,,
,,,,,,0,2.160568927,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,1.683,TRUE,FALSE,9,2,38,1,1,,,,,,,
,,,,,,0,1.554796417,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,0.368,FALSE,TRUE,9,3,39,0,1,,,,,,,
,,,,,,0,1.524773206,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.383,FALSE,TRUE,10,0,40,1,1,,,,,,,
,,,,,,0,1.993910947,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.634,TRUE,FALSE,10,1,41,1,1,,,,,,,
,,,,,,1,1.856815109,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.583,FALSE,FALSE,10,2,42,2,1,,,,,,,
,,,,,,1,1.57987971,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.384,FALSE,TRUE,10,3,43,0,1,,,,,,,
,,,,,,1,1.90002195,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.467,FALSE,FALSE,11,0,44,0,1,,,,,,,
,,,,,,1,1.585645847,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.568,FALSE,FALSE,11,1,45,1,1,,,,,,,
,,,,,,1,2.049423288,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.731,TRUE,FALSE,11,2,46,2,1,,,,,,,
,,,,,,1,1.752909379,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.533,FALSE,FALSE,11,3,47,1,1,,,,,,,
,,,,,,1,2.043723295,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.751,TRUE,FALSE,12,0,48,3,1,,,,,,,
,,,,,,1,2.42985983,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,2.03,TRUE,FALSE,12,1,49,3,1,,,,,,,
,,,,,,1,2.234163567,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.765,TRUE,FALSE,12,2,50,3,1,,,,,,,
,,,,,,1,1.632894082,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.431,FALSE,FALSE,12,3,51,1,1,,,,,,,
,,,,,,1,2.110250307,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.731,TRUE,FALSE,13,0,52,0,1,,,,,,,
,,,,,,1,2.05374596,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.634,TRUE,FALSE,13,1,53,0,1,,,,,,,
,,,,,,1,1.502313756,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.299,FALSE,TRUE,13,2,54,1,1,,,,,,,
,,,,,,1,2.203574102,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.834,TRUE,FALSE,13,3,55,3,1,,,,,,,
,,,,,,1,2.025558879,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,0.832,FALSE,TRUE,14,0,56,1,1,,,,,,,
,,,,,,1,1.552553438,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.169,FALSE,TRUE,14,1,57,2,1,,,,,,,
,,,,,,1,2.473768273,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,1,1.966,TRUE,FALSE,14,2,58,1,1,,,,,,,
,,,,,,1,1.632098343,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.283,FALSE,TRUE,14,3,59,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,55.185,3,0,3,0,1
,,,,,,1,1.694387251,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.631,TRUE,FALSE,0,0,0,3,1,,,,,,,
,,,,,,1,2.160976616,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.766,TRUE,FALSE,0,1,1,3,1,,,,,,,
,,,,,,1,1.982468042,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.567,FALSE,FALSE,0,2,2,3,1,,,,,,,
,,,,,,1,1.725086004,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.329,FALSE,TRUE,0,3,3,0,1,,,,,,,
,,,,,,0,1.913127187,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.501,FALSE,FALSE,1,0,4,3,1,,,,,,,
,,,,,,0,1.611369452,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.349,FALSE,TRUE,1,1,5,0,1,,,,,,,
,,,,,,0,1.537070012,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.135,FALSE,TRUE,1,2,6,1,1,,,,,,,
,,,,,,0,2.463578011,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,2.081,TRUE,FALSE,1,3,7,1,1,,,,,,,
,,,,,,0,2.451626004,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,1.917,TRUE,FALSE,2,0,8,1,1,,,,,,,
,,,,,,0,2.059380056,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.635,TRUE,FALSE,2,1,9,3,1,,,,,,,
,,,,,,0,1.564212066,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.316,FALSE,TRUE,2,2,10,3,1,,,,,,,
,,,,,,0,2.495303544,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,2.083,TRUE,FALSE,2,3,11,0,1,,,,,,,
,,,,,,0,1.898632843,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.317,FALSE,TRUE,3,0,12,0,1,,,,,,,
,,,,,,0,1.924609782,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.383,FALSE,TRUE,3,1,13,2,1,,,,,,,
,,,,,,0,1.917017144,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.484,FALSE,FALSE,3,2,14,3,1,,,,,,,
,,,,,,0,2.209120028,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.748,TRUE,FALSE,3,3,15,1,1,,,,,,,
,,,,,,1,1.963472783,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.445,FALSE,FALSE,4,0,16,0,1,,,,,,,
,,,,,,1,2.218803949,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.683,TRUE,FALSE,4,1,17,2,1,,,,,,,
,,,,,,1,2.245098772,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.651,TRUE,FALSE,4,2,18,2,1,,,,,,,
,,,,,,1,2.310147193,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.764,TRUE,FALSE,4,3,19,0,1,,,,,,,
,,,,,,1,2.214066746,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,1.602,TRUE,FALSE,5,0,20,0,1,,,,,,,
,,,,,,1,1.65815858,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.267,FALSE,TRUE,5,1,21,3,1,,,,,,,
,,,,,,1,2.300941689,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.917,TRUE,FALSE,5,2,22,1,1,,,,,,,
,,,,,,1,2.115791083,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.633,TRUE,FALSE,5,3,23,0,1,,,,,,,
,,,,,,0,1.868912201,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,1,1.432,FALSE,FALSE,6,0,24,1,1,,,,,,,
,,,,,,0,2.177365644,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.601,TRUE,FALSE,6,1,25,2,1,,,,,,,
,,,,,,0,2.482239316,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.917,TRUE,FALSE,6,2,26,2,1,,,,,,,
,,,,,,0,2.263422441,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.917,TRUE,FALSE,6,3,27,3,1,,,,,,,
,,,,,,0,1.735229459,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.567,FALSE,FALSE,7,0,28,3,1,,,,,,,
,,,,,,0,1.809955839,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.367,FALSE,TRUE,7,1,29,2,1,,,,,,,
,,,,,,0,1.735311357,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,1,1.451,FALSE,FALSE,7,2,30,1,1,,,,,,,
,,,,,,0,1.58355143,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.335,FALSE,TRUE,7,3,31,1,1,,,,,,,
,,,,,,0,2.081426302,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.666,TRUE,FALSE,8,0,32,0,1,,,,,,,
,,,,,,0,1.525021518,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.348,FALSE,TRUE,8,1,33,2,1,,,,,,,
,,,,,,0,1.529759015,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.216,FALSE,TRUE,8,2,34,0,1,,,,,,,
,,,,,,0,2.148291301,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.816,TRUE,FALSE,8,3,35,2,1,,,,,,,
,,,,,,1,2.165281937,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.567,FALSE,FALSE,9,0,36,2,1,,,,,,,
,,,,,,1,1.646707556,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.315,FALSE,TRUE,9,1,37,0,1,,,,,,,
,,,,,,1,2.033907854,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,1.698,TRUE,FALSE,9,2,38,1,1,,,,,,,
,,,,,,1,1.865024923,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.668,TRUE,FALSE,9,3,39,3,1,,,,,,,
,,,,,,0,1.739580149,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.401,FALSE,FALSE,10,0,40,3,1,,,,,,,
,,,,,,1,2.027559983,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.582,FALSE,FALSE,10,1,41,1,1,,,,,,,
,,,,,,1,2.257476525,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.751,TRUE,FALSE,10,2,42,2,1,,,,,,,
,,,,,,1,2.113415553,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.982,TRUE,FALSE,10,3,43,0,1,,,,,,,
,,,,,,1,1.61509559,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.283,FALSE,TRUE,11,0,44,3,1,,,,,,,
,,,,,,0,1.802641825,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.454,FALSE,FALSE,11,1,45,2,1,,,,,,,
,,,,,,0,2.440153695,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,2.033,TRUE,FALSE,11,2,46,3,1,,,,,,,
,,,,,,1,1.865383855,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.55,FALSE,FALSE,11,3,47,0,1,,,,,,,
,,,,,,1,1.900884786,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.518,FALSE,FALSE,12,0,48,2,1,,,,,,,
,,,,,,1,1.506613463,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.352,FALSE,TRUE,12,1,49,1,1,,,,,,,
,,,,,,1,2.039767614,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.665,TRUE,FALSE,12,2,50,0,1,,,,,,,
,,,,,,1,2.390197412,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.966,TRUE,FALSE,12,3,51,1,1,,,,,,,
,,,,,,1,2.376238243,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.915,TRUE,FALSE,13,0,52,2,1,,,,,,,
,,,,,,1,2.049522462,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.634,TRUE,FALSE,13,1,53,0,1,,,,,,,
