instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,1.686773678,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.484,FALSE,FALSE,5,3,23,2,1,,,,,,,
,,,,,,0,2.082979987,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.6186,TRUE,FALSE,6,0,24,0,1,,,,,,,
,,,,,,0,2.396217929,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.6775,TRUE,FALSE,6,1,25,2,1,,,,,,,
,,,,,,0,2.426974825,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,0,1.6951,TRUE,FALSE,6,2,26,3,1,,,,,,,
,,,,,,0,2.489852476,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.7173,TRUE,FALSE,6,3,27,3,1,,,,,,,
,,,,,,0,1.744356227,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5326,FALSE,FALSE,7,0,28,1,1,,,,,,,
,,,,,,0,2.089426566,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.4879,FALSE,FALSE,7,1,29,0,1,,,,,,,
,,,,,,0,1.729325155,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4225,FALSE,FALSE,7,2,30,1,1,,,,,,,
,,,,,,0,2.381143381,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.6761,TRUE,FALSE,7,3,31,2,1,,,,,,,
,,,,,,0,1.502497502,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.3942,FALSE,TRUE,8,0,32,3,1,,,,,,,
,,,,,,0,1.949599139,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5619,FALSE,FALSE,8,1,33,2,1,,,,,,,
,,,,,,0,1.622257267,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.2711,FALSE,TRUE,8,2,34,0,1,,,,,,,
,,,,,,0,1.603279399,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5171,FALSE,FALSE,8,3,35,3,1,,,,,,,
,,,,,,0,2.43427588,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,0,1.8289,TRUE,FALSE,9,0,36,1,1,,,,,,,
,,,,,,0,1.703263618,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.2909,FALSE,TRUE,9,1,37,0,1,,,,,,,
,,,,,,0,1.696603232,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5063,FALSE,FALSE,9,2,38,3,1,,,,,,,
,,,,,,0,1.823261337,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5296,FALSE,FALSE,9,3,39,0,1,,,,,,,
,,,,,,0,2.122103992,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.4966,FALSE,FALSE,10,0,40,3,1,,,,,,,
,,,,,,0,2.273567688,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.606,TRUE,FALSE,10,1,41,1,1,,,,,,,
,,,,,,0,2.102642486,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5274,FALSE,FALSE,10,2,42,1,1,,,,,,,
,,,,,,0,2.338809927,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.8005,TRUE,FALSE,10,3,43,0,1,,,,,,,
,,,,,,0,1.691755028,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5183,FALSE,FALSE,11,0,44,3,1,,,,,,,
,,,,,,0,2.233905351,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.9145,TRUE,FALSE,11,1,45,0,1,,,,,,,
,,,,,,0,1.910064358,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.3636,FALSE,TRUE,11,2,46,3,1,,,,,,,
,,,,,,0,2.102641906,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4839,FALSE,FALSE,11,3,47,2,1,,,,,,,
,,,,,,0,2.092763423,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4306,FALSE,FALSE,12,0,48,1,1,,,,,,,
,,,,,,0,1.686807029,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.0523,FALSE,TRUE,12,1,49,2,1,,,,,,,
,,,,,,0,1.751213032,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5718,FALSE,FALSE,12,2,50,3,1,,,,,,,
,,,,,,0,1.505774443,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5709,FALSE,FALSE,12,3,51,3,1,,,,,,,
,,,,,,0,1.562005388,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4385,FALSE,FALSE,13,0,52,1,1,,,,,,,
,,,,,,0,2.425593183,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,0,1.7039,TRUE,FALSE,13,1,53,3,1,,,,,,,
,,,,,,0,1.950508777,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4158,FALSE,FALSE,13,2,54,0,1,,,,,,,
,,,,,,0,2.305483739,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.6042,TRUE,FALSE,13,3,55,1,1,,,,,,,
,,,,,,0,1.728070049,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.341,FALSE,TRUE,14,0,56,2,1,,,,,,,
,,,,,,0,1.57355585,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.3256,FALSE,TRUE,14,1,57,0,1,,,,,,,
,,,,,,0,1.770411826,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.3748,FALSE,TRUE,14,2,58,0,1,,,,,,,
,,,,,,0,2.315011806,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5541,FALSE,FALSE,14,3,59,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,56.0006,0,0,0,0,1
,,,,,,0,1.638393742,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5343,FALSE,FALSE,0,0,0,0,1,,,,,,,
,,,,,,0,2.115252101,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5586,FALSE,FALSE,0,1,1,1,1,,,,,,,
,,,,,,0,1.729169289,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.4174,FALSE,FALSE,0,2,2,3,1,,,,,,,
,,,,,,0,2.263755685,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.6088,TRUE,FALSE,0,3,3,1,1,,,,,,,
,,,,,,0,1.997917026,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.484,FALSE,FALSE,1,0,4,1,1,,,,,,,
,,,,,,0,1.73561547,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.347,FALSE,TRUE,1,1,5,0,1,,,,,,,
,,,,,,0,2.364219999,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.6768,TRUE,FALSE,1,2,6,3,1,,,,,,,
,,,,,,0,1.583869993,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4006,FALSE,FALSE,1,3,7,3,1,,,,,,,
,,,,,,0,2.491258369,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.7823,TRUE,FALSE,2,0,8,1,1,,,,,,,
,,,,,,0,1.85217008,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.2924,FALSE,TRUE,2,1,9,3,1,,,,,,,
,,,,,,1,2.302000236,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,0,1.5802,FALSE,FALSE,2,2,10,3,1,,,,,,,
,,,,,,0,2.078900653,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.443,FALSE,FALSE,2,3,11,3,1,,,,,,,
,,,,,,0,2.437135564,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.7458,TRUE,FALSE,3,0,12,0,1,,,,,,,
,,,,,,0,2.217666166,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5558,FALSE,FALSE,3,1,13,1,1,,,,,,,
,,,,,,0,1.679036321,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4507,FALSE,FALSE,3,2,14,0,1,,,,,,,
,,,,,,0,2.309927579,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.649,TRUE,FALSE,3,3,15,0,1,,,,,,,
,,,,,,0,2.287256189,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.684,TRUE,FALSE,4,0,16,0,1,,,,,,,
,,,,,,0,1.564352609,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.2196,FALSE,TRUE,4,1,17,0,1,,,,,,,
,,,,,,0,2.028598621,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.6283,TRUE,FALSE,4,2,18,2,1,,,,,,,
,,,,,,0,1.605501876,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,0.9672,FALSE,TRUE,4,3,19,0,1,,,,,,,
,,,,,,0,1.688859123,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.284,FALSE,TRUE,5,0,20,0,1,,,,,,,
,,,,,,0,1.616527186,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.3921,FALSE,TRUE,5,1,21,2,1,,,,,,,
,,,,,,0,1.996059401,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.6031,TRUE,FALSE,5,2,22,1,1,,,,,,,
,,,,,,0,1.817872095,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5338,FALSE,FALSE,5,3,23,3,1,,,,,,,
,,,,,,0,2.214459894,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5173,FALSE,FALSE,6,0,24,2,1,,,,,,,
,,,,,,0,1.832161164,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.1838,FALSE,TRUE,6,1,25,3,1,,,,,,,
,,,,,,0,2.191356518,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5124,FALSE,FALSE,6,2,26,2,1,,,,,,,
,,,,,,0,1.586972876,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.2553,FALSE,TRUE,6,3,27,0,1,,,,,,,
,,,,,,0,2.290339559,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5784,FALSE,FALSE,7,0,28,3,1,,,,,,,
,,,,,,0,1.510279113,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4319,FALSE,FALSE,7,1,29,2,1,,,,,,,
,,,,,,0,1.897462592,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,0,1.3428,FALSE,TRUE,7,2,30,2,1,,,,,,,
,,,,,,0,1.524328033,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4503,FALSE,FALSE,7,3,31,3,1,,,,,,,
,,,,,,0,2.349139449,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.6858,TRUE,FALSE,8,0,32,2,1,,,,,,,
,,,,,,0,2.389834098,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.6393,TRUE,FALSE,8,1,33,1,1,,,,,,,
,,,,,,0,2.052427058,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.6371,TRUE,FALSE,8,2,34,0,1,,,,,,,
,,,,,,0,2.215042419,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5037,FALSE,FALSE,8,3,35,1,1,,,,,,,
,,,,,,0,2.357070287,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.6783,TRUE,FALSE,9,0,36,1,1,,,,,,,
,,,,,,0,2.379802407,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.6679,TRUE,FALSE,9,1,37,1,1,,,,,,,
,,,,,,0,2.442955303,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.6936,TRUE,FALSE,9,2,38,2,1,,,,,,,
,,,,,,0,2.04661021,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,0,1.357,FALSE,TRUE,9,3,39,3,1,,,,,,,
